geo_key,county_name,electoral_district_name,township_name,village_name,candidate_no,candidate_name,party_name,gender,age,incumbent,elected_note,votes,vote_percentage,valid_votes,invalid_votes,total_votes,electorate,turnout_ratio,prov_city,county_city,electoral_district,township,village
'06'002'007020,NA,NA,NA,楊明里,1,廖正井,NA,'1,67,Y,*,1595,61.49,2594,57,2651,3539,74.91,'06,'002,'02,'007,'0209
'06'002'007020,NA,NA,NA,楊明里,2,郭榮宗,NA,'1,58,Y,NA,999,38.51,2594,57,2651,3539,74.91,'06,'002,'02,'007,'0209
'06'002'007021,NA,NA,NA,裕成里,1,廖正井,NA,'1,67,Y,*,1290,68.33,1888,35,1923,2553,75.32,'06,'002,'02,'007,'0210
'06'002'007021,NA,NA,NA,裕成里,2,郭榮宗,NA,'1,58,Y,NA,598,31.67,1888,35,1923,2553,75.32,'06,'002,'02,'007,'0210
'06'002'007021,NA,NA,NA,裕新里,1,廖正井,NA,'1,67,Y,*,690,65.46,1054,23,1077,1652,65.19,'06,'002,'02,'007,'0211
'06'002'007021,NA,NA,NA,裕新里,2,郭榮宗,NA,'1,58,Y,NA,364,34.54,1054,23,1077,1652,65.19,'06,'002,'02,'007,'0211
'06'002'007021,NA,NA,NA,大同里,1,廖正井,NA,'1,67,Y,*,1398,60.7,2303,46,2349,2960,79.36,'06,'002,'02,'007,'0212
'06'002'007021,NA,NA,NA,大同里,2,郭榮宗,NA,'1,58,Y,NA,905,39.3,2303,46,2349,2960,79.36,'06,'002,'02,'007,'0212
'06'002'007021,NA,NA,NA,中山里,1,廖正井,NA,'1,67,Y,*,1091,58.97,1850,32,1882,2447,76.91,'06,'002,'02,'007,'0213
'06'002'007021,NA,NA,NA,中山里,2,郭榮宗,NA,'1,58,Y,NA,759,41.03,1850,32,1882,2447,76.91,'06,'002,'02,'007,'0213
'06'002'007021,NA,NA,NA,楊梅里,1,廖正井,NA,'1,67,Y,*,1536,61.22,2509,74,2583,3323,77.73,'06,'002,'02,'007,'0214
'06'002'007021,NA,NA,NA,楊梅里,2,郭榮宗,NA,'1,58,Y,NA,973,38.78,2509,74,2583,3323,77.73,'06,'002,'02,'007,'0214
'06'002'007021,NA,NA,NA,楊江里,1,廖正井,NA,'1,67,Y,*,488,57.75,845,20,865,1091,79.29,'06,'002,'02,'007,'0215
'06'002'007021,NA,NA,NA,楊江里,2,郭榮宗,NA,'1,58,Y,NA,357,42.25,845,20,865,1091,79.29,'06,'002,'02,'007,'0215
'06'002'007021,NA,NA,NA,梅新里,1,廖正井,NA,'1,67,Y,*,827,61.21,1351,27,1378,1801,76.51,'06,'002,'02,'007,'0216
'06'002'007021,NA,NA,NA,梅新里,2,郭榮宗,NA,'1,58,Y,NA,524,38.79,1351,27,1378,1801,76.51,'06,'002,'02,'007,'0216
'06'002'007021,NA,NA,NA,紅梅里,1,廖正井,NA,'1,67,Y,*,1146,60.38,1898,49,1947,2566,75.88,'06,'002,'02,'007,'0217
'06'002'007021,NA,NA,NA,紅梅里,2,郭榮宗,NA,'1,58,Y,NA,752,39.62,1898,49,1947,2566,75.88,'06,'002,'02,'007,'0217
'06'002'007021,NA,NA,NA,永寧里,1,廖正井,NA,'1,67,Y,*,1754,55.74,3147,68,3215,4589,70.06,'06,'002,'02,'007,'0218
'06'002'007021,NA,NA,NA,永寧里,2,郭榮宗,NA,'1,58,Y,NA,1393,44.26,3147,68,3215,4589,70.06,'06,'002,'02,'007,'0218
'06'002'007021,NA,NA,NA,大平里,1,廖正井,NA,'1,67,Y,*,1261,57.95,2176,47,2223,2972,74.8,'06,'002,'02,'007,'0219
'06'002'007021,NA,NA,NA,大平里,2,郭榮宗,NA,'1,58,Y,NA,915,42.05,2176,47,2223,2972,74.8,'06,'002,'02,'007,'0219
'06'002'007022,NA,NA,NA,秀才里,1,廖正井,NA,'1,67,Y,*,1168,53.31,2191,41,2232,2986,74.75,'06,'002,'02,'007,'0220
'06'002'007022,NA,NA,NA,秀才里,2,郭榮宗,NA,'1,58,Y,NA,1023,46.69,2191,41,2232,2986,74.75,'06,'002,'02,'007,'0220
'06'002'007022,NA,NA,NA,東流里,1,廖正井,NA,'1,67,Y,*,813,47.02,1729,36,1765,2426,72.75,'06,'002,'02,'007,'0221
'06'002'007022,NA,NA,NA,東流里,2,郭榮宗,NA,'1,58,Y,NA,916,52.98,1729,36,1765,2426,72.75,'06,'002,'02,'007,'0221
'06'002'007022,NA,NA,NA,豐野里,1,廖正井,NA,'1,67,Y,*,1372,52.61,2608,51,2659,3323,80.02,'06,'002,'02,'007,'0222
'06'002'007022,NA,NA,NA,豐野里,2,郭榮宗,NA,'1,58,Y,NA,1236,47.39,2608,51,2659,3323,80.02,'06,'002,'02,'007,'0222
'06'002'007022,NA,NA,NA,富岡里,1,廖正井,NA,'1,67,Y,*,776,57.4,1352,32,1384,1792,77.23,'06,'002,'02,'007,'0223
'06'002'007022,NA,NA,NA,富岡里,2,郭榮宗,NA,'1,58,Y,NA,576,42.6,1352,32,1384,1792,77.23,'06,'002,'02,'007,'0223
'06'002'007022,NA,NA,NA,富豐里,1,廖正井,NA,'1,67,Y,*,850,48.93,1737,36,1773,2433,72.87,'06,'002,'02,'007,'0224
'06'002'007022,NA,NA,NA,富豐里,2,郭榮宗,NA,'1,58,Y,NA,887,51.07,1737,36,1773,2433,72.87,'06,'002,'02,'007,'0224
'06'002'007022,NA,NA,NA,員本里,1,廖正井,NA,'1,67,Y,*,653,42.27,1545,42,1587,2119,74.89,'06,'002,'02,'007,'0225
'06'002'007022,NA,NA,NA,員本里,2,郭榮宗,NA,'1,58,Y,NA,892,57.73,1545,42,1587,2119,74.89,'06,'002,'02,'007,'0225
'06'002'007022,NA,NA,NA,三湖里,1,廖正井,NA,'1,67,Y,*,896,53.46,1676,26,1702,2255,75.48,'06,'002,'02,'007,'0226
'06'002'007022,NA,NA,NA,三湖里,2,郭榮宗,NA,'1,58,Y,NA,780,46.54,1676,26,1702,2255,75.48,'06,'002,'02,'007,'0226
'06'002'007022,NA,NA,NA,頭湖里,1,廖正井,NA,'1,67,Y,*,758,58.85,1288,28,1316,1976,66.6,'06,'002,'02,'007,'0227
'06'002'007022,NA,NA,NA,頭湖里,2,郭榮宗,NA,'1,58,Y,NA,530,41.15,1288,28,1316,1976,66.6,'06,'002,'02,'007,'0227
'06'002'007022,NA,NA,NA,上湖里,1,廖正井,NA,'1,67,Y,*,1533,54.67,2804,54,2858,4051,70.55,'06,'002,'02,'007,'0228
'06'002'007022,NA,NA,NA,上湖里,2,郭榮宗,NA,'1,58,Y,NA,1271,45.33,2804,54,2858,4051,70.55,'06,'002,'02,'007,'0228
'06'002'007022,NA,NA,NA,上田里,1,廖正井,NA,'1,67,Y,*,818,48.78,1677,35,1712,2334,73.35,'06,'002,'02,'007,'0229
'06'002'007022,NA,NA,NA,上田里,2,郭榮宗,NA,'1,58,Y,NA,859,51.22,1677,35,1712,2334,73.35,'06,'002,'02,'007,'0229
'06'002'007023,NA,NA,NA,高山里,1,廖正井,NA,'1,67,Y,*,1189,60.32,1971,43,2014,2849,70.69,'06,'002,'02,'007,'0230
'06'002'007023,NA,NA,NA,高山里,2,郭榮宗,NA,'1,58,Y,NA,782,39.68,1971,43,2014,2849,70.69,'06,'002,'02,'007,'0230
'06'002'007023,NA,NA,NA,高上里,1,廖正井,NA,'1,67,Y,*,868,50.12,1732,34,1766,2331,75.76,'06,'002,'02,'007,'0231
'06'002'007023,NA,NA,NA,高上里,2,郭榮宗,NA,'1,58,Y,NA,864,49.88,1732,34,1766,2331,75.76,'06,'002,'02,'007,'0231
'06'002'007023,NA,NA,NA,青山里,1,廖正井,NA,'1,67,Y,*,1086,64.84,1675,44,1719,2597,66.19,'06,'002,'02,'007,'0232
'06'002'007023,NA,NA,NA,青山里,2,郭榮宗,NA,'1,58,Y,NA,589,35.16,1675,44,1719,2597,66.19,'06,'002,'02,'007,'0232
'06'002'007023,NA,NA,NA,高榮里,1,廖正井,NA,'1,67,Y,*,920,48.4,1901,58,1959,2588,75.7,'06,'002,'02,'007,'0233
'06'002'007023,NA,NA,NA,高榮里,2,郭榮宗,NA,'1,58,Y,NA,981,51.6,1901,58,1959,2588,75.7,'06,'002,'02,'007,'0233
'06'002'007023,NA,NA,NA,雙榮里,1,廖正井,NA,'1,67,Y,*,1123,56.57,1985,30,2015,2632,76.56,'06,'002,'02,'007,'0234
'06'002'007023,NA,NA,NA,雙榮里,2,郭榮宗,NA,'1,58,Y,NA,862,43.43,1985,30,2015,2632,76.56,'06,'002,'02,'007,'0234
'06'002'007023,NA,NA,NA,新榮里,1,廖正井,NA,'1,67,Y,*,1165,53.05,2196,45,2241,2894,77.44,'06,'002,'02,'007,'0235
'06'002'007023,NA,NA,NA,新榮里,2,郭榮宗,NA,'1,58,Y,NA,1031,46.95,2196,45,2241,2894,77.44,'06,'002,'02,'007,'0235
'06'002'007023,NA,NA,NA,水美里,1,廖正井,NA,'1,67,Y,*,1482,54.65,2712,53,2765,3655,75.65,'06,'002,'02,'007,'0236
'06'002'007023,NA,NA,NA,水美里,2,郭榮宗,NA,'1,58,Y,NA,1230,45.35,2712,53,2765,3655,75.65,'06,'002,'02,'007,'0236
'06'002'007023,NA,NA,NA,瑞原里,1,廖正井,NA,'1,67,Y,*,1390,56.21,2473,42,2515,3426,73.41,'06,'002,'02,'007,'0237
'06'002'007023,NA,NA,NA,瑞原里,2,郭榮宗,NA,'1,58,Y,NA,1083,43.79,2473,42,2515,3426,73.41,'06,'002,'02,'007,'0237
'06'002'008023,NA,NA,NA,後寮里,1,陳學聖,NA,'1,55,N,*,1516,56.09,2703,36,2739,3800,72.08,'06,'002,'03,'008,'0238
'06'002'008023,NA,NA,NA,後寮里,2,盧照仁,NA,'1,38,N,NA,22,0.81,2703,36,2739,3800,72.08,'06,'002,'03,'008,'0238
'06'002'008023,NA,NA,NA,後寮里,3,黃仁杼,NA,'1,58,Y,NA,1007,37.25,2703,36,2739,3800,72.08,'06,'002,'03,'008,'0238
'06'002'008023,NA,NA,NA,後寮里,4,劉文雄,NA,'1,58,N,NA,158,5.85,2703,36,2739,3800,72.08,'06,'002,'03,'008,'0238
'06'002'008023,NA,NA,NA,明德里,1,陳學聖,NA,'1,55,N,*,1578,52.48,3007,41,3048,3949,77.18,'06,'002,'03,'008,'0239
'06'002'008023,NA,NA,NA,明德里,2,盧照仁,NA,'1,38,N,NA,16,0.53,3007,41,3048,3949,77.18,'06,'002,'03,'008,'0239
'06'002'008023,NA,NA,NA,明德里,3,黃仁杼,NA,'1,58,Y,NA,1276,42.43,3007,41,3048,3949,77.18,'06,'002,'03,'008,'0239
'06'002'008023,NA,NA,NA,明德里,4,劉文雄,NA,'1,58,N,NA,137,4.56,3007,41,3048,3949,77.18,'06,'002,'03,'008,'0239
'06'002'008024,NA,NA,NA,至善里,1,陳學聖,NA,'1,55,N,*,1429,65.82,2171,31,2202,3031,72.65,'06,'002,'03,'008,'0240
'06'002'008024,NA,NA,NA,至善里,2,盧照仁,NA,'1,38,N,NA,21,0.97,2171,31,2202,3031,72.65,'06,'002,'03,'008,'0240
'06'002'008024,NA,NA,NA,至善里,3,黃仁杼,NA,'1,58,Y,NA,573,26.39,2171,31,2202,3031,72.65,'06,'002,'03,'008,'0240
'06'002'008024,NA,NA,NA,至善里,4,劉文雄,NA,'1,58,N,NA,148,6.82,2171,31,2202,3031,72.65,'06,'002,'03,'008,'0240
'06'002'008024,NA,NA,NA,龍慈里,1,陳學聖,NA,'1,55,N,*,1691,63.57,2660,28,2688,3647,73.7,'06,'002,'03,'008,'0241
'06'002'008024,NA,NA,NA,龍慈里,2,盧照仁,NA,'1,38,N,NA,19,0.71,2660,28,2688,3647,73.7,'06,'002,'03,'008,'0241
'06'002'008024,NA,NA,NA,龍慈里,3,黃仁杼,NA,'1,58,Y,NA,741,27.86,2660,28,2688,3647,73.7,'06,'002,'03,'008,'0241
'06'002'008024,NA,NA,NA,龍慈里,4,劉文雄,NA,'1,58,N,NA,209,7.86,2660,28,2688,3647,73.7,'06,'002,'03,'008,'0241
'06'002'008024,NA,NA,NA,龍興里,1,陳學聖,NA,'1,55,N,*,1451,54.06,2684,27,2711,3474,78.04,'06,'002,'03,'008,'0242
'06'002'008024,NA,NA,NA,龍興里,2,盧照仁,NA,'1,38,N,NA,32,1.19,2684,27,2711,3474,78.04,'06,'002,'03,'008,'0242
'06'002'008024,NA,NA,NA,龍興里,3,黃仁杼,NA,'1,58,Y,NA,1061,39.53,2684,27,2711,3474,78.04,'06,'002,'03,'008,'0242
'06'002'008024,NA,NA,NA,龍興里,4,劉文雄,NA,'1,58,N,NA,140,5.22,2684,27,2711,3474,78.04,'06,'002,'03,'008,'0242
'06'002'008024,NA,NA,NA,龍德里,1,陳學聖,NA,'1,55,N,*,1490,57.98,2570,38,2608,3290,79.27,'06,'002,'03,'008,'0243
'06'002'008024,NA,NA,NA,龍德里,2,盧照仁,NA,'1,38,N,NA,12,0.47,2570,38,2608,3290,79.27,'06,'002,'03,'008,'0243
'06'002'008024,NA,NA,NA,龍德里,3,黃仁杼,NA,'1,58,Y,NA,930,36.19,2570,38,2608,3290,79.27,'06,'002,'03,'008,'0243
'06'002'008024,NA,NA,NA,龍德里,4,劉文雄,NA,'1,58,N,NA,138,5.37,2570,38,2608,3290,79.27,'06,'002,'03,'008,'0243
'06'002'008024,NA,NA,NA,龍岡里,1,陳學聖,NA,'1,55,N,*,2053,64.87,3165,41,3206,4103,78.14,'06,'002,'03,'008,'0244
'06'002'008024,NA,NA,NA,龍岡里,2,盧照仁,NA,'1,38,N,NA,28,0.88,3165,41,3206,4103,78.14,'06,'002,'03,'008,'0244
'06'002'008024,NA,NA,NA,龍岡里,3,黃仁杼,NA,'1,58,Y,NA,887,28.03,3165,41,3206,4103,78.14,'06,'002,'03,'008,'0244
'06'002'008024,NA,NA,NA,龍岡里,4,劉文雄,NA,'1,58,N,NA,197,6.22,3165,41,3206,4103,78.14,'06,'002,'03,'008,'0244
'06'002'008024,NA,NA,NA,龍東里,1,陳學聖,NA,'1,55,N,*,2389,76.11,3139,36,3175,4101,77.42,'06,'002,'03,'008,'0245
'06'002'008024,NA,NA,NA,龍東里,2,盧照仁,NA,'1,38,N,NA,16,0.51,3139,36,3175,4101,77.42,'06,'002,'03,'008,'0245
'06'002'008024,NA,NA,NA,龍東里,3,黃仁杼,NA,'1,58,Y,NA,558,17.78,3139,36,3175,4101,77.42,'06,'002,'03,'008,'0245
'06'002'008024,NA,NA,NA,龍東里,4,劉文雄,NA,'1,58,N,NA,176,5.61,3139,36,3175,4101,77.42,'06,'002,'03,'008,'0245
'06'002'008024,NA,NA,NA,龍昌里,1,陳學聖,NA,'1,55,N,*,2237,62.56,3576,51,3627,4696,77.24,'06,'002,'03,'008,'0246
'06'002'008024,NA,NA,NA,龍昌里,2,盧照仁,NA,'1,38,N,NA,46,1.29,3576,51,3627,4696,77.24,'06,'002,'03,'008,'0246
'06'002'008024,NA,NA,NA,龍昌里,3,黃仁杼,NA,'1,58,Y,NA,1069,29.89,3576,51,3627,4696,77.24,'06,'002,'03,'008,'0246
'06'002'008024,NA,NA,NA,龍昌里,4,劉文雄,NA,'1,58,N,NA,224,6.26,3576,51,3627,4696,77.24,'06,'002,'03,'008,'0246
'06'002'008024,NA,NA,NA,龍平里,1,陳學聖,NA,'1,55,N,*,1666,75.62,2203,45,2248,2788,80.63,'06,'002,'03,'008,'0247
'06'002'008024,NA,NA,NA,龍平里,2,盧照仁,NA,'1,38,N,NA,21,0.95,2203,45,2248,2788,80.63,'06,'002,'03,'008,'0247
'06'002'008024,NA,NA,NA,龍平里,3,黃仁杼,NA,'1,58,Y,NA,358,16.25,2203,45,2248,2788,80.63,'06,'002,'03,'008,'0247
'06'002'008024,NA,NA,NA,龍平里,4,劉文雄,NA,'1,58,N,NA,158,7.17,2203,45,2248,2788,80.63,'06,'002,'03,'008,'0247
'06'002'008024,NA,NA,NA,仁美里,1,陳學聖,NA,'1,55,N,*,2174,62.19,3496,38,3534,4604,76.76,'06,'002,'03,'008,'0248
'06'002'008024,NA,NA,NA,仁美里,2,盧照仁,NA,'1,38,N,NA,28,0.8,3496,38,3534,4604,76.76,'06,'002,'03,'008,'0248
'06'002'008024,NA,NA,NA,仁美里,3,黃仁杼,NA,'1,58,Y,NA,1083,30.98,3496,38,3534,4604,76.76,'06,'002,'03,'008,'0248
'06'002'008024,NA,NA,NA,仁美里,4,劉文雄,NA,'1,58,N,NA,211,6.04,3496,38,3534,4604,76.76,'06,'002,'03,'008,'0248
'06'002'008024,NA,NA,NA,仁福里,1,陳學聖,NA,'1,55,N,*,1931,65.19,2962,36,2998,4045,74.12,'06,'002,'03,'008,'0249
'06'002'008024,NA,NA,NA,仁福里,2,盧照仁,NA,'1,38,N,NA,22,0.74,2962,36,2998,4045,74.12,'06,'002,'03,'008,'0249
'06'002'008024,NA,NA,NA,仁福里,3,黃仁杼,NA,'1,58,Y,NA,841,28.39,2962,36,2998,4045,74.12,'06,'002,'03,'008,'0249
'06'002'008024,NA,NA,NA,仁福里,4,劉文雄,NA,'1,58,N,NA,168,5.67,2962,36,2998,4045,74.12,'06,'002,'03,'008,'0249
'06'002'008025,NA,NA,NA,華愛里,1,陳學聖,NA,'1,55,N,*,1358,66.28,2049,20,2069,2719,76.09,'06,'002,'03,'008,'0250
'06'002'008025,NA,NA,NA,華愛里,2,盧照仁,NA,'1,38,N,NA,16,0.78,2049,20,2069,2719,76.09,'06,'002,'03,'008,'0250
'06'002'008025,NA,NA,NA,華愛里,3,黃仁杼,NA,'1,58,Y,NA,549,26.79,2049,20,2069,2719,76.09,'06,'002,'03,'008,'0250
'06'002'008025,NA,NA,NA,華愛里,4,劉文雄,NA,'1,58,N,NA,126,6.15,2049,20,2069,2719,76.09,'06,'002,'03,'008,'0250
'06'002'008025,NA,NA,NA,普仁里,1,陳學聖,NA,'1,55,N,*,1339,50.24,2665,41,2706,3728,72.59,'06,'002,'03,'008,'0251
'06'002'008025,NA,NA,NA,普仁里,2,盧照仁,NA,'1,38,N,NA,17,0.64,2665,41,2706,3728,72.59,'06,'002,'03,'008,'0251
'06'002'008025,NA,NA,NA,普仁里,3,黃仁杼,NA,'1,58,Y,NA,1151,43.19,2665,41,2706,3728,72.59,'06,'002,'03,'008,'0251
'06'002'008025,NA,NA,NA,普仁里,4,劉文雄,NA,'1,58,N,NA,158,5.93,2665,41,2706,3728,72.59,'06,'002,'03,'008,'0251
'06'002'008025,NA,NA,NA,普忠里,1,陳學聖,NA,'1,55,N,*,1134,52.97,2141,29,2170,2861,75.85,'06,'002,'03,'008,'0252
'06'002'008025,NA,NA,NA,普忠里,2,盧照仁,NA,'1,38,N,NA,24,1.12,2141,29,2170,2861,75.85,'06,'002,'03,'008,'0252
'06'002'008025,NA,NA,NA,普忠里,3,黃仁杼,NA,'1,58,Y,NA,831,38.81,2141,29,2170,2861,75.85,'06,'002,'03,'008,'0252
'06'002'008025,NA,NA,NA,普忠里,4,劉文雄,NA,'1,58,N,NA,152,7.1,2141,29,2170,2861,75.85,'06,'002,'03,'008,'0252
'06'002'008025,NA,NA,NA,普強里,1,陳學聖,NA,'1,55,N,*,1369,55.79,2454,32,2486,3181,78.15,'06,'002,'03,'008,'0253
'06'002'008025,NA,NA,NA,普強里,2,盧照仁,NA,'1,38,N,NA,23,0.94,2454,32,2486,3181,78.15,'06,'002,'03,'008,'0253
'06'002'008025,NA,NA,NA,普強里,3,黃仁杼,NA,'1,58,Y,NA,936,38.14,2454,32,2486,3181,78.15,'06,'002,'03,'008,'0253
'06'002'008025,NA,NA,NA,普強里,4,劉文雄,NA,'1,58,N,NA,126,5.13,2454,32,2486,3181,78.15,'06,'002,'03,'008,'0253
'06'002'008025,NA,NA,NA,普慶里,1,陳學聖,NA,'1,55,N,*,978,52.58,1860,21,1881,2401,78.34,'06,'002,'03,'008,'0254
'06'002'008025,NA,NA,NA,普慶里,2,盧照仁,NA,'1,38,N,NA,15,0.81,1860,21,1881,2401,78.34,'06,'002,'03,'008,'0254
'06'002'008025,NA,NA,NA,普慶里,3,黃仁杼,NA,'1,58,Y,NA,778,41.83,1860,21,1881,2401,78.34,'06,'002,'03,'008,'0254
'06'002'008025,NA,NA,NA,普慶里,4,劉文雄,NA,'1,58,N,NA,89,4.78,1860,21,1881,2401,78.34,'06,'002,'03,'008,'0254
'06'002'008025,NA,NA,NA,信義里,1,陳學聖,NA,'1,55,N,*,1482,50.89,2912,29,2941,3770,78.01,'06,'002,'03,'008,'0255
'06'002'008025,NA,NA,NA,信義里,2,盧照仁,NA,'1,38,N,NA,18,0.62,2912,29,2941,3770,78.01,'06,'002,'03,'008,'0255
'06'002'008025,NA,NA,NA,信義里,3,黃仁杼,NA,'1,58,Y,NA,1267,43.51,2912,29,2941,3770,78.01,'06,'002,'03,'008,'0255
'06'002'008025,NA,NA,NA,信義里,4,劉文雄,NA,'1,58,N,NA,145,4.98,2912,29,2941,3770,78.01,'06,'002,'03,'008,'0255
'06'002'008025,NA,NA,NA,正義里,1,陳學聖,NA,'1,55,N,*,1412,48.91,2887,37,2924,3822,76.5,'06,'002,'03,'008,'0256
'06'002'008025,NA,NA,NA,正義里,2,盧照仁,NA,'1,38,N,NA,12,0.42,2887,37,2924,3822,76.5,'06,'002,'03,'008,'0256
'06'002'008025,NA,NA,NA,正義里,3,黃仁杼,NA,'1,58,Y,NA,1303,45.13,2887,37,2924,3822,76.5,'06,'002,'03,'008,'0256
'06'002'008025,NA,NA,NA,正義里,4,劉文雄,NA,'1,58,N,NA,160,5.54,2887,37,2924,3822,76.5,'06,'002,'03,'008,'0256
'06'002'008025,NA,NA,NA,普義里,1,陳學聖,NA,'1,55,N,*,1273,55.54,2292,41,2333,4433,52.63,'06,'002,'03,'008,'0257
'06'002'008025,NA,NA,NA,普義里,2,盧照仁,NA,'1,38,N,NA,18,0.79,2292,41,2333,4433,52.63,'06,'002,'03,'008,'0257
'06'002'008025,NA,NA,NA,普義里,3,黃仁杼,NA,'1,58,Y,NA,853,37.22,2292,41,2333,4433,52.63,'06,'002,'03,'008,'0257
'06'002'008025,NA,NA,NA,普義里,4,劉文雄,NA,'1,58,N,NA,148,6.46,2292,41,2333,4433,52.63,'06,'002,'03,'008,'0257
'06'002'008025,NA,NA,NA,德義里,1,陳學聖,NA,'1,55,N,*,990,52.13,1899,22,1921,2477,77.55,'06,'002,'03,'008,'0258
'06'002'008025,NA,NA,NA,德義里,2,盧照仁,NA,'1,38,N,NA,14,0.74,1899,22,1921,2477,77.55,'06,'002,'03,'008,'0258
'06'002'008025,NA,NA,NA,德義里,3,黃仁杼,NA,'1,58,Y,NA,785,41.34,1899,22,1921,2477,77.55,'06,'002,'03,'008,'0258
'06'002'008025,NA,NA,NA,德義里,4,劉文雄,NA,'1,58,N,NA,110,5.79,1899,22,1921,2477,77.55,'06,'002,'03,'008,'0258
'06'002'008025,NA,NA,NA,仁義里,1,陳學聖,NA,'1,55,N,*,1049,49.55,2117,21,2138,2880,74.24,'06,'002,'03,'008,'0259
'06'002'008025,NA,NA,NA,仁義里,2,盧照仁,NA,'1,38,N,NA,23,1.09,2117,21,2138,2880,74.24,'06,'002,'03,'008,'0259
'06'002'008025,NA,NA,NA,仁義里,3,黃仁杼,NA,'1,58,Y,NA,916,43.27,2117,21,2138,2880,74.24,'06,'002,'03,'008,'0259
'06'002'008025,NA,NA,NA,仁義里,4,劉文雄,NA,'1,58,N,NA,129,6.09,2117,21,2138,2880,74.24,'06,'002,'03,'008,'0259
'06'002'008026,NA,NA,NA,忠義里,1,陳學聖,NA,'1,55,N,*,877,48.56,1806,26,1832,2359,77.66,'06,'002,'03,'008,'0260
'06'002'008026,NA,NA,NA,忠義里,2,盧照仁,NA,'1,38,N,NA,19,1.05,1806,26,1832,2359,77.66,'06,'002,'03,'008,'0260
'06'002'008026,NA,NA,NA,忠義里,3,黃仁杼,NA,'1,58,Y,NA,818,45.29,1806,26,1832,2359,77.66,'06,'002,'03,'008,'0260
'06'002'008026,NA,NA,NA,忠義里,4,劉文雄,NA,'1,58,N,NA,92,5.09,1806,26,1832,2359,77.66,'06,'002,'03,'008,'0260
'06'002'008026,NA,NA,NA,中興里,1,陳學聖,NA,'1,55,N,*,1171,62.12,1885,29,1914,2581,74.16,'06,'002,'03,'008,'0261
'06'002'008026,NA,NA,NA,中興里,2,盧照仁,NA,'1,38,N,NA,16,0.85,1885,29,1914,2581,74.16,'06,'002,'03,'008,'0261
'06'002'008026,NA,NA,NA,中興里,3,黃仁杼,NA,'1,58,Y,NA,540,28.65,1885,29,1914,2581,74.16,'06,'002,'03,'008,'0261
'06'002'008026,NA,NA,NA,中興里,4,劉文雄,NA,'1,58,N,NA,158,8.38,1885,29,1914,2581,74.16,'06,'002,'03,'008,'0261
'06'002'008026,NA,NA,NA,自立里,1,陳學聖,NA,'1,55,N,*,3082,84.62,3642,60,3702,4676,79.17,'06,'002,'03,'008,'0262
'06'002'008026,NA,NA,NA,自立里,2,盧照仁,NA,'1,38,N,NA,26,0.71,3642,60,3702,4676,79.17,'06,'002,'03,'008,'0262
'06'002'008026,NA,NA,NA,自立里,3,黃仁杼,NA,'1,58,Y,NA,274,7.52,3642,60,3702,4676,79.17,'06,'002,'03,'008,'0262
'06'002'008026,NA,NA,NA,自立里,4,劉文雄,NA,'1,58,N,NA,260,7.14,3642,60,3702,4676,79.17,'06,'002,'03,'008,'0262
'06'002'008026,NA,NA,NA,自信里,1,陳學聖,NA,'1,55,N,*,2004,64.81,3092,43,3135,4171,75.16,'06,'002,'03,'008,'0263
'06'002'008026,NA,NA,NA,自信里,2,盧照仁,NA,'1,38,N,NA,23,0.74,3092,43,3135,4171,75.16,'06,'002,'03,'008,'0263
'06'002'008026,NA,NA,NA,自信里,3,黃仁杼,NA,'1,58,Y,NA,848,27.43,3092,43,3135,4171,75.16,'06,'002,'03,'008,'0263
'06'002'008026,NA,NA,NA,自信里,4,劉文雄,NA,'1,58,N,NA,217,7.02,3092,43,3135,4171,75.16,'06,'002,'03,'008,'0263
'06'002'008026,NA,NA,NA,莊敬里,1,陳學聖,NA,'1,55,N,*,1804,77.79,2319,30,2349,2913,80.64,'06,'002,'03,'008,'0264
'06'002'008026,NA,NA,NA,莊敬里,2,盧照仁,NA,'1,38,N,NA,12,0.52,2319,30,2349,2913,80.64,'06,'002,'03,'008,'0264
'06'002'008026,NA,NA,NA,莊敬里,3,黃仁杼,NA,'1,58,Y,NA,369,15.91,2319,30,2349,2913,80.64,'06,'002,'03,'008,'0264
'06'002'008026,NA,NA,NA,莊敬里,4,劉文雄,NA,'1,58,N,NA,134,5.78,2319,30,2349,2913,80.64,'06,'002,'03,'008,'0264
'06'002'008026,NA,NA,NA,自治里,1,陳學聖,NA,'1,55,N,*,1745,77.83,2242,33,2275,2892,78.67,'06,'002,'03,'008,'0265
'06'002'008026,NA,NA,NA,自治里,2,盧照仁,NA,'1,38,N,NA,15,0.67,2242,33,2275,2892,78.67,'06,'002,'03,'008,'0265
'06'002'008026,NA,NA,NA,自治里,3,黃仁杼,NA,'1,58,Y,NA,354,15.79,2242,33,2275,2892,78.67,'06,'002,'03,'008,'0265
'06'002'008026,NA,NA,NA,自治里,4,劉文雄,NA,'1,58,N,NA,128,5.71,2242,33,2275,2892,78.67,'06,'002,'03,'008,'0265
'06'002'008026,NA,NA,NA,內壢里,1,陳學聖,NA,'1,55,N,*,928,60.97,1522,28,1550,2066,75.02,'06,'002,'03,'008,'0266
'06'002'008026,NA,NA,NA,內壢里,2,盧照仁,NA,'1,38,N,NA,13,0.85,1522,28,1550,2066,75.02,'06,'002,'03,'008,'0266
